TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility
2007Q3,54,1.8,,,,20,50,30,,,,,2.6315789473684212,,
2007Q3,56,1.9,,,,5,55,35,5,,,,2.3255813953488373,,
2007Q3,59,2,,,,,45,50,5,,,,2.197802197802198,,
2007Q3,60,2.2,,,,,35,40,25,,,,2.898550724637681,,
2007Q3,61,1.8,,,0,5,25,50,20,0,,,2.816901408450704,,
2007Q3,63,1.9,,,,5,50,40,5,,,,2.4096385542168677,,
2007Q3,68,2.1,1,3,5,7,20,32,17,8,5,2,5.291005291005291,,
2007Q3,70,2.5,,,,,,45,55,,,,1.9801980198019802,,
2007Q3,72,2.4,0,5,10,15,40,20,10,0,0,0,4.081632653061225,,
2007Q3,76,1.57317937858896,,,,,,,,,,,1,,
2007Q3,82,1.4,,,,25,53,22,,,,,2.552322613578356,,
2007Q3,88,1.9,,,5,15,35,30,10,5,,,4.0,,
2007Q3,89,2,,,,,30,50,20,,,,2.6315789473684212,,
2007Q3,90,2.1,0,0,0,0,30,70,0,0,0,0,1.7241379310344827,,
2007Q3,91,2.4,0,0,0,0,25,45,20,10,0,0,3.1746031746031744,,
2007Q3,92,2.1,.00672427,.09305473,1.356361,8.69956,25.6506,34.9218,21.9822,6.3849,.851499999999994,.0533000000000006,4.03270016985121,,
2007Q3,93,2,,,,,50,50,,,,,2.0,,
2007Q3,94,2.4,,,1,5,7.5,60,17.5,9,,,2.4573043371421552,,
2007Q3,95,1.9,0,0,0,6,42,37,14,1,0,0,2.9708853238265007,,
2007Q3,97,2.3,1,1,2,5,15,60,15,1,,,2.449779519843214,,
2007Q3,98,1.9,,,,15,40,30,15,,,,3.389830508474576,,
2007Q3,99,2.3,,,,2.5,20,55,20,2.5,,,2.6058631921824102,,
2007Q3,100,2.1,,,,5,25,50,15,5,,,2.9411764705882355,,
""
TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,
2007Q4,1,2.5,,,,2,13,35,35,13,2,,3.57653791130186,,
2007Q4,2,2.8,,,,6,14,22,28,22,8,,4.8828125,,
2007Q4,3,3,,,,,,40,60,,,,1.9230769230769231,,
2007Q4,4,2.3,,,,,20,70,10,,,,1.8518518518518519,,
2007Q4,5,2,,,,5,25,40,25,5,,,3.4482758620689653,,
2007Q4,7,2,,,,,,,,,,,1,,
2007Q4,8,2.2,,,,,15,45,25,15,,,3.225806451612903,,
2007Q4,10,2.42459776012919,.0000620658619054915,.00250892727625684,.112163454693703,1.9074087797931,12.6822661923379,33.3337579260514,34.8766521231373,14.5311720679575,2.3955278705487,.15848059234238,3.691494995529171,,
2007Q4,11,1.9,,,,,50,45,5,,,,2.197802197802198,,
2007Q4,15,2.25,,,,10,25,30,25,10,,,4.25531914893617,,
2007Q4,16,2,0,1,2,10,28,33,20,5,1,0,4.159733777038269,,
2007Q4,19,1.5,,,,50,50,,,,,,2.0,,
2007Q4,20,2.4,,,,,5,50,35,10,,,2.5974025974025974,,
2007Q4,22,2.1,0,0,0,0,35,55,10,,,,2.2988505747126435,,
2007Q4,23,1.6,,1,5,19,30,25,15,5,,,4.6253469010175765,,
2007Q4,24,1.8,,,,20,45,35,,,,,2.73972602739726,,
2007Q4,26,2,,,5,15,30,30,15,5,,,4.3478260869565215,,
2007Q4,30,2.1,,,,,10,70,20,,,,1.8518518518518519,,
2007Q4,31,2.4,,,,5,10,45,35,5,,,2.9411764705882355,,
2007Q4,33,2.6,,,,,,40,60,,,,1.9230769230769231,,
2007Q4,36,2.7,,,,,5,40,50,5,,,2.4096385542168677,,
2007Q4,37,2.1,,,,,15,75,10,,,,1.680672268907563,,
2007Q4,38,2,,,,,30,50,20,,,,2.6315789473684212,,
2007Q4,39,2.1,,,,,25,60,15,,,,2.247191011235955,,
2007Q4,41,2.1,,,,,,,,,,,1,,
2007Q4,42,2.1,,,,,25,60,15,,,,2.247191011235955,,
2007Q4,47,1.7,0,2,5,13,35,23,17,5,0,,4.41306266548985,,
2007Q4,48,2.4,0,0,0,0,5,40,50,5,0,,2.4096385542168677,,
2007Q4,52,1.8,,,,,80,20,,,,,1.4705882352941178,,
2007Q4,54,2.3,,,,,10,50,40,,,,2.380952380952381,,
2007Q4,56,1.9,,,,5,55,35,5,,,,2.3255813953488373,,
2007Q4,59,2.1,,,,,20,50,25,5,,,2.816901408450704,,
2007Q4,60,2.2,,,,,30,40,30,,,,2.9411764705882355,,
2007Q4,61,1.8,,,0,10,40,40,10,0,,,2.9411764705882355,,
2007Q4,62,2.1,,,,,25,60,15,,,,2.247191011235955,,
2007Q4,68,2.1,1,3,5,7,20,32,17,8,5,2,5.291005291005291,,
2007Q4,70,2.6,,,,,,40,60,,,,1.9230769230769231,,
2007Q4,72,2.5,,,,,,,,,,,1,,
2007Q4,73,2.75,,,,,,,,,,,1,,
2007Q4,80,2.1,,,,,,,,,,,1,,
2007Q4,82,1.7,,,,15,55,30,,,,,2.4096385542168677,,
2007Q4,88,2.9,,,,,,10,40,40,10,,2.9411764705882355,,
2007Q4,90,2.1,0,0,0,0,30,70,0,0,0,0,1.7241379310344827,,
2007Q4,92,2.2,.00000812812,.00090327488,.097422697,2.7422059,20.91186,44.5508,26.9178,4.56530000000001,.211099999999997,.00259999999999705,3.149543461708318,,
2007Q4,93,1.9,,,,,60,40,,,,,1.9230769230769231,,
2007Q4,94,2.3,,,,5,10,55,25,5,,,2.6315789473684212,,
2007Q4,95,1.9,0,0,0,2,37,42,16,3,0,0,2.939447383891828,,
2007Q4,96,2.2,,,,5,20,60,15,,,,2.3529411764705883,,
2007Q4,97,2.2,2,5,5,10,15,27,17,11,5,3,6.443298969072165,,
2007Q4,98,1.9,,,,5,50,35,10,,,,2.5974025974025974,,
2007Q4,99,2.3,,,,2.5,20,55,20,2.5,,,2.6058631921824102,,
2007Q4,100,2.2,,,,2.5,20,45,30,2.5,,,2.9962546816479403,,
""
TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,
2008Q1,3,2.8,,,,,,25,75,,,,1.6,,
2008Q1,4,2.4,,,,,25,50,25,,,,2.6666666666666665,,
2008Q1,7,2.5,,,,,,,,,,,1,,
2008Q1,8,2.6,,,,,5,35,45,15,,,2.857142857142857,,
2008Q1,9,2.25,,,,5,20,50,20,5,,,2.985074626865672,,
2008Q1,10,2.45147782610334,.0540394387655185,.257579594853352,1.61738202582733,6.11720788127316,15.0615093782442,24.1561989676807,25.2450776265195,17.1919864518421,7.62711603627299,2.67190259872109,5.4093037802225705,,
2008Q1,11,2.2,,,,5,15,60,15,5,,,2.4390243902439024,,
2008Q1,14,2.3,,,,,20,60,20,,,,2.272727272727273,,
2008Q1,15,2.2,,,,10,25,30,25,10,,,4.25531914893617,,
2008Q1,16,2.3,0,1,2,10,28,32,21,5,1,0,4.201680672268907,,
2008Q1,18,2.75,,,,,,,,,,,1,,
2008Q1,19,2.4,,,,,,60,40,,,,1.9230769230769231,,
2008Q1,20,2.6,,,,,,40,45,15,,,2.5974025974025974,,
2008Q1,22,2,0,0,0,0,35,65,0,,,,1.834862385321101,,
2008Q1,23,2.2,1,3,8,15,20,25,15,9,3,1,6.097560975609755,,
2008Q1,24,1.9,,,,15,45,35,5,,,,2.857142857142857,,
2008Q1,26,2.2,,,5,10,20,30,20,10,5,,5.128205128205129,,
2008Q1,30,2.8,,,,,,,75,25,,,1.6,,
2008Q1,36,2.5,,,,,10,40,45,5,,,2.6666666666666665,,
2008Q1,37,2.1,,,,,25,75,,,,,1.6,,
2008Q1,38,2.2,,,,,10,60,30,,,,2.1739130434782608,,
2008Q1,41,2.2,,,,,,,,,,,1,,
2008Q1,42,2.5,,,,,5,45,45,5,,,2.4390243902439024,,
2008Q1,47,2.3,0,3,10,17,25,30,13,2,0,,4.770992366412213,,
2008Q1,48,2.6,,,,,,,,,,,1,,
2008Q1,52,2.3,,,,,10,80,10,,,,1.5151515151515151,,
2008Q1,54,1.7,,,,30,40,30,,,,,2.9411764705882355,,
2008Q1,56,2.3,,,,,20,65,15,,,,2.0618556701030926,,
2008Q1,59,2.4,0,0,0,0,5,65,30,0,0,0,1.941747572815534,,
2008Q1,60,2.5,,,,5,30,35,30,,,,3.278688524590164,,
2008Q1,61,2.4,,,0,10,40,40,10,0,,,2.9411764705882355,,
2008Q1,65,2.6,,,,,,,,,,,1,,
2008Q1,82,2.5,,,,,,,,,,,1,,
2008Q1,88,2.5,,,,5,10,25,30,20,10,,4.651162790697675,,
2008Q1,89,2.3,,,,5,30,45,20,,,,2.985074626865672,,
2008Q1,90,2.2,0,0,0,0,40,60,0,0,0,0,1.9230769230769231,,
2008Q1,91,3,0,0,0,5,10,15,30,35,5,0,4.0,,
2008Q1,92,2.4,.0000000990121,.0000286114879,.0088157295,.61212156,9.943934,39.4351,39.4351,9.94389999999999,.612200000000007,.0087999999999977,3.0222740100675964,,
2008Q1,93,2.4,,,,,10,50,40,,,,2.380952380952381,,
2008Q1,94,2.4,,,,1,10,50,30,9,,,2.7917364600781682,,
2008Q1,95,2.4,0,0,0,5,15,42,30,8,0,0,3.3579583613163195,,
2008Q1,96,2.4,,,,,20,50,25,5,,,2.816901408450704,,
2008Q1,97,2.4,0,2,3,5,19,30,25,10,5,1,4.878048780487804,,
2008Q1,98,2,,,,5,50,35,10,,,,2.5974025974025974,,
2008Q1,99,2.5,,,,,,15,80,5,,,1.5037593984962405,,
2008Q1,100,2.4,,,,1.25,7.5,65,25,1.25,,,2.0369191597708465,,
""
TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,
2008Q2,1,2.5,,1,7,10,20,30,25,5,2,,4.752851711026616,,
2008Q2,2,2.7,,,,6,16,18,29,21,8,2,5.08646998982706,,
2008Q2,3,2.5,,,,,,40,60,,,,1.9230769230769231,,
2008Q2,4,2.1,,,,,30,70,,,,,1.7241379310344827,,
2008Q2,5,2.4,,,,5,25,40,25,5,,,3.4482758620689653,,
2008Q2,7,2.7,,,,6,16,18,29,21,8,2,5.08646998982706,,
2008Q2,8,2.3,,,,5,30,50,15,,,,2.73972602739726,,
2008Q2,9,2.1,,,,5,20,50,20,5,,,2.985074626865672,,
2008Q2,10,2.21834550517161,.154931421416815,.6116255988035,3.17256674754528,9.82172272894438,19.8006508936252,26.0074702021947,22.2601680822321,12.4142633864008,4.50920191585285,1.24739902298437,5.414473291341662,,
2008Q2,11,1.8,,,,5,50,40,5,,,,2.4096385542168677,,
2008Q2,14,1.8,,,10,20,50,20,,,,,2.9411764705882355,,
2008Q2,15,2.3,,,,10,25,30,25,10,,,4.25531914893617,,
2008Q2,16,2.3,0,1,2,10,28,32,21,5,1,0,4.201680672268907,,
2008Q2,19,1.9,,,,,55,45,,,,,1.9801980198019802,,
2008Q2,20,2.3,,,,,30,50,20,,,,2.6315789473684212,,
2008Q2,22,1.9,0,0,0,0,35,65,0,,,,1.834862385321101,,
2008Q2,23,1.9,2,5,15,18,20,18,14,5,2,1,6.544502617801047,,
2008Q2,24,1.8,,,,15,50,30,5,,,,2.73972602739726,,
2008Q2,26,.9,5,15,30,30,15,5,,,,,4.3478260869565215,,
2008Q2,28,2,3,5,8,13,23,25,17,3,2,1,5.800464037122969,,
2008Q2,29,2.2,,,,,10,60,30,,,,2.1739130434782608,,
2008Q2,31,2.1,,,,10,25,40,25,,,,3.389830508474576,,
2008Q2,32,2,,,2,12,24,30,22,10,,,4.528985507246376,,
2008Q2,37,2.5,,,,,,75,25,,,,1.6,,
2008Q2,38,1.8,,,,10,45,40,5,,,,2.6666666666666665,,
2008Q2,39,2.1,,,,5,35,60,,,,,2.0618556701030926,,
2008Q2,41,2,,,,,,,,,,,1,,
2008Q2,42,2.1,,,,,30,60,10,,,,2.1739130434782608,,
2008Q2,47,2.6,0,3,10,17,25,30,13,2,0,,4.770992366412213,,
2008Q2,48,2.7,,,,,,,,,,,1,,
2008Q2,52,1.8,,,,,80,20,,,,,1.4705882352941178,,
2008Q2,54,1.9,,,,30,40,30,,,,,2.9411764705882355,,
2008Q2,59,1.7,,,,,,,,,,,1,,
2008Q2,60,2.2,,,,5,40,40,15,,,,2.898550724637681,,
2008Q2,61,1.9,,,5,25,40,25,5,0,,,3.4482758620689653,,
2008Q2,63,1.7,,,,5,65,30,,,,,1.941747572815534,,
2008Q2,68,2.4,1,3,5,7,20,32,17,8,5,2,5.291005291005291,,
2008Q2,76,1.85278908074438,,,,,,,,,,,1,,
2008Q2,80,2.3,,,,,,,,,,,1,,
2008Q2,82,1.9,,,,,,,,,,,1,,
2008Q2,85,1.9,,,,,,,,,,,1,,
2008Q2,89,2.1,,,,5,30,45,20,,,,2.985074626865672,,
2008Q2,90,2,0,0,0,0,40,60,0,0,0,0,1.9230769230769231,,
2008Q2,92,2.1,.00000762012,.00106194988,.13391643,3.870914,26.8477,46.4838,20.3876,2.2173,.0574000000000074,.000299999999997524,3.0146646714856646,,
2008Q2,93,2.3,,,,,5,65,30,,,,1.941747572815534,,
2008Q2,94,1.9,,,,10,50,30,10,,,,2.7777777777777777,,
2008Q2,95,2.2,0,0,0,8,18,42,26,6,0,0,3.4916201117318435,,
2008Q2,96,2.1,,,,,30,55,15,,,,2.4096385542168677,,
2008Q2,97,2.6,1,2,10,10,15,25,30,5,1,1,5.045408678102925,,
2008Q2,98,2.2,,,,5,50,35,10,,,,2.5974025974025974,,
2008Q2,99,2.1,0,0,0,0,15,70,15,0,0,0,1.8691588785046729,,
""
TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,
2008Q3,1,1.7,1,7,10,25,30,25,2,,,,4.340277777777778,,
2008Q3,2,2.5,,,2,8,22,30,24,10,4,,4.664179104477611,,
2008Q3,4,1.7,,,,15,70,15,,,,,1.8691588785046729,,
2008Q3,5,2.2,,,,5,25,40,25,5,,,3.4482758620689653,,
2008Q3,7,1.5,,,,,,,,,,,1,,
2008Q3,14,1.4,,,,50,50,,,,,,2.0,,
2008Q3,15,2,,,,10,40,40,10,,,,2.9411764705882355,,
2008Q3,16,2,0,1,2,10,28,32,21,5,1,0,4.201680672268907,,
2008Q3,20,1.7,,,,25,60,15,,,,,2.247191011235955,,
2008Q3,22,1.7,,,,35,65,,,,,,1.834862385321101,,
2008Q3,23,1.4,2,5,17,23,20,15,10,5,2,1,6.242197253433207,,
2008Q3,26,.9,5,10,20,30,20,10,5,,,,5.128205128205129,,
2008Q3,28,1.3,5,8,14,30,25,11,3,2,1,1,5.13874614594039,,
2008Q3,29,2.1,,,,,40,60,,,,,1.9230769230769231,,
2008Q3,30,2,,,,,50,50,,,,,2.0,,
2008Q3,31,2.2,,,,10,30,40,15,5,,,3.508771929824561,,
2008Q3,32,1.6,1,3,6,22,30,20,12,5,1,,4.999999999999999,,
2008Q3,33,2.1,,,,,30,70,,,,,1.7241379310344827,,
2008Q3,36,2.1,,,,,40,45,15,,,,2.5974025974025974,,
2008Q3,38,1.6,,,5,40,45,10,,,,,2.6666666666666665,,
2008Q3,39,2,,,,10,25,65,,,,,2.0202020202020203,,
2008Q3,41,1.7,,,,,,,,,,,1,,
2008Q3,42,1.5,,,,30,60,10,,,,,2.1739130434782608,,
2008Q3,47,1.5,0,5,8,12,28,24,15,8,0,,5.313496280552603,,
2008Q3,48,2.6,,,,,,,,,,,1,,
2008Q3,52,1.1,,,,80,20,,,,,,1.4705882352941178,,
2008Q3,54,1.4,,,,60,40,,,,,,1.9230769230769231,,
2008Q3,56,1.8,,,,15,55,30,,,,,2.4096385542168677,,
2008Q3,59,1.6,,,,15,45,40,,,,,2.5974025974025974,,
2008Q3,60,1.8,,,,5,55,30,10,,,,2.4691358024691357,,
2008Q3,61,1.5,,,5,30,40,20,5,0,,,3.389830508474576,,
2008Q3,63,1.4,,,,50,45,5,,,,,2.197802197802198,,
2008Q3,70,1.7,,,,15,80,5,,,,,1.5037593984962405,,
2008Q3,72,2,,,,,,,,,,,1,,
2008Q3,76,1.23829628989289,,,,,,,,,,,1,,
2008Q3,82,1.4,,,10,60,20,10,,,,,2.380952380952381,,
2008Q3,88,2,,5,10,20,25,25,10,5,,,5.2631578947368425,,
2008Q3,89,2,,,,5,30,45,20,,,,2.985074626865672,,
2008Q3,90,1.7,0,0,0,25,65,10,0,0,0,0,2.0202020202020203,,
2008Q3,93,1.5,5,6,10,15,35,15,10,3,1,0,5.138746145940391,,
2008Q3,94,1.5,,,5,25,40,20,10,,,,3.6363636363636362,,
2008Q3,95,1.9,0,0,0,16,30,39,15,0,0,0,3.4458993797381114,,
2008Q3,96,1.7,,,5,30,65,,,,,,1.941747572815534,,
2008Q3,97,1.5,5,6,10,15,35,15,10,3,1,0,5.138746145940391,,
2008Q3,98,1.6,,,5,25,50,20,,,,,2.816901408450704,,
2008Q3,99,1.8,,,,30,70,,,,,,1.7241379310344827,,
""
TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,
2008Q4,1,1.7,1,9,15,25,30,20,,,,,4.480286738351254,,
2008Q4,2,2.1,,,2,8,22,30,24,10,4,,4.664179104477611,,
2008Q4,4,1.5,,,20,40,40,,,,,,2.7777777777777777,,
2008Q4,7,1,,,,,,,,,,,1,,
2008Q4,8,1.3,,,10,45,40,5,,,,,2.6666666666666665,,
2008Q4,10,1.2,11.5069731717708,9.67856022205684,17.0233308589094,19.7171044639357,17.8776734348493,12.6893846767073,7.05042999352281,3.06620328741595,1.04363758552086,.346702305311131,6.91757064312644,,
2008Q4,14,1.2,,20,30,40,10,,,,,,3.3333333333333335,,
2008Q4,15,1.75,,,5,15,45,30,5,,,,3.125,,
2008Q4,16,1.2,0,1,19,30,21,15,8,5,1,0,4.955401387512388,,
2008Q4,22,1.2,,,10,60,25,5,,,,,2.2988505747126435,,
2008Q4,23,1.2,2,5,20,24,18,14,9,5,2,1,6.112469437652812,,
2008Q4,24,1.9,,,,10,45,35,10,,,,2.898550724637681,,
2008Q4,26,.6,10,20,40,20,10,,,,,,3.8461538461538463,,
2008Q4,28,1.4,5,8,14,30,26,11,3,2,1,,5.01002004008016,,
2008Q4,29,1.5,,,,,70,30,,,,,1.7241379310344827,,
2008Q4,30,1.4,,,,,,,,,,,1,,
2008Q4,32,1.4,3,7,17,25,20,15,9,4,,,5.903187721369539,,
2008Q4,33,1.8,,,,,60,40,,,,,1.9230769230769231,,
2008Q4,37,1.6,,,5,40,50,5,,,,,2.4096385542168677,,
2008Q4,38,1.1,,,20,60,20,,,,,,2.272727272727273,,
2008Q4,39,1.2,,,10,85,5,,,,,,1.3605442176870748,,
2008Q4,41,1.4,,,,,,,,,,,1,,
2008Q4,42,1.2,,5,30,40,20,5,,,,,3.389830508474576,,
2008Q4,47,1.2,5,8,10,20,18,16,15,8,0,,6.858710562414266,,
2008Q4,48,1.8,,,,5,45,45,5,,,,2.4390243902439024,,
2008Q4,52,.9,,,70,30,,,,,,,1.7241379310344827,,
2008Q4,54,1.9,,,,20,40,40,,,,,2.7777777777777777,,
2008Q4,59,1,,,30,60,10,,,,,,2.1739130434782608,,
2008Q4,60,1.8,,,,5,55,30,10,,,,2.4691358024691357,,
2008Q4,61,1.4,,,10,35,35,15,5,0,,,3.5714285714285716,,
2008Q4,63,1.1,,,10,50,35,5,,,,,2.5974025974025974,,
2008Q4,67,2.2,,,5,10,15,20,20,15,10,5,6.666666666666667,,
2008Q4,76,1.1,3.58499694860331,8.55348862688084,17.5833615285102,24.5459128879111,23.3273327218423,14.5486618482981,5.94855107861138,1.59360140400802,.279503444870222,.0345895104645999,5.581843026897461,,
2008Q4,82,1.1,,,10,65,25,,,,,,2.0202020202020203,,
2008Q4,88,1.4,,5,17.5,25,22.5,15,10,5,,,5.517241379310345,,
2008Q4,89,1.4,,,20,45,30,5,,,,,2.985074626865672,,
2008Q4,90,1.2,0,0,0,50,40,10,0,0,0,0,2.380952380952381,,
2008Q4,94,.9,,5,45,35,15,,,,,,2.857142857142857,,
2008Q4,95,1.4,0,0,12,30,30,19,9,0,0,0,4.1911148365465225,,
2008Q4,96,.8,,25,45,25,5,,,,,,3.0303030303030303,,
2008Q4,97,1.4,0,5,10,45,25,15,0,0,0,0,3.3333333333333335,,
2008Q4,99,1.7,,,,30,70,,,,,,1.7241379310344827,,
2008Q4,100,1.9,,,4,25,45,25,1,,,,3.0376670716889436,,
2008Q4,101,1.4,,,5,55,35,5,,,,,2.3255813953488373,,
2008Q4,102,.8,,,60,40,,,,,,,1.9230769230769231,,
2008Q4,103,1.8,,,,30,50,20,,,,,2.6315789473684212,,
2008Q4,104,1.3,0,0,25,40,30,5,0,0,0,0,3.1746031746031744,,
2008Q4,105,1,,,35,55,10,,,,,,2.2988505747126435,,
2008Q4,107,1.2,2.17,8.27,23.68,32.84,23.12,8.27,1.5,.14,.01,0,4.314981945252544,,
2008Q4,108,1.1,,15,20,54,6,5,,,,,2.77623542476402,,
""
TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,
2009Q1,5,1.4,,,10,40,30,20,,,,,3.3333333333333335,,
2009Q1,7,.5,,,,,,,,,,,1,,
2009Q1,8,.7,5,30,40,20,5,,,,,,3.389830508474576,,
2009Q1,10,1.1,5,10,30,40,10,5,,,,,3.6363636363636362,,
2009Q1,14,.8,,,,,,,,,,,1,,
2009Q1,15,1.2,,5,25,30,20,15,5,,,,4.545454545454546,,
2009Q1,16,.8,3,20,30,25,8,8,3,2,1,0,4.816955684007707,,
2009Q1,19,.9,,,,,,,,,,,1,,
2009Q1,20,.7,,15,40,30,15,,,,,,3.389830508474576,,
2009Q1,23,.9,2,21,37,28,12,,,,,,3.646973012399708,,
2009Q1,24,.7,5,20,55,15,5,,,,,,2.7027027027027026,,
2009Q1,26,.1,30,30,25,10,5,,,,,,3.9215686274509802,,
2009Q1,28,1.1,2.5,9,17,34,23,10,3,1,.5,,4.605111673958093,,
2009Q1,29,1.4,,,,30,60,10,,,,,2.1739130434782608,,
2009Q1,31,1,,15,30,35,15,5,,,,,3.8461538461538463,,
2009Q1,32,1,4,10,20,26,20,12,7,1,,,5.599104143337066,,
2009Q1,33,1.6,,,,30,70,,,,,,1.7241379310344827,,
2009Q1,37,1.4,,,,60,40,,,,,,1.9230769230769231,,
2009Q1,38,.8,,10,60,30,,,,,,,2.1739130434782608,,
2009Q1,41,1.2,,,,,,,,,,,1,,
2009Q1,42,.8,,5,50,35,10,,,,,,2.5974025974025974,,
2009Q1,47,.6,15,20,30,20,10,5,0,0,0,,4.878048780487805,,
2009Q1,48,2.2,,,,5,30,60,5,,,,2.197802197802198,,
2009Q1,52,.7,,5,80,15,,,,,,,1.5037593984962405,,
2009Q1,54,.7,,20,50,25,5,,,,,,2.816901408450704,,
2009Q1,56,1.1,0,0,20,70,10,0,0,0,0,0,1.8518518518518519,,
2009Q1,58,1,,,,,,,,,,,1,,
2009Q1,59,.3,,,,,,,,,,,1,,
2009Q1,60,.7,,30,40,30,,,,,,,2.9411764705882355,,
2009Q1,61,1.2,,10,20,40,20,10,,,,,3.8461538461538463,,
2009Q1,63,.5,10,30,50,10,0,0,0,0,0,0,2.7777777777777777,,
2009Q1,70,.9,,,55,45,,,,,,,1.9801980198019802,,
2009Q1,72,1.2,5,10,20,30,20,10,4,1,,,5.1493305870236865,,
2009Q1,76,.5,20.6,26.6,24.5,12.7,9.7,3.7,1.4,.3,.3,.2,4.991464595541623,,
2009Q1,82,.8,2.5,20,55,20,2.5,,,,,,2.6058631921824102,,
2009Q1,88,.7,10,20,30,25,10,5,,,,,4.651162790697675,,
2009Q1,89,1.3,,,20,45,30,5,,,,,2.985074626865672,,
2009Q1,90,.5,0,25,50,15,10,0,0,0,0,0,2.898550724637681,,
2009Q1,94,.2,20,62,8,6,4,,,,,,2.2935779816513766,,
2009Q1,95,1.1,4,9,27,35,18,7,0,0,0,0,4.125412541254126,,
2009Q1,96,.4,15,45,35,5,,,,,,,2.857142857142857,,
2009Q1,97,.6,10,15,35,20,10,5,5,0,0,0,4.761904761904762,,
2009Q1,98,1.1,,,30,40,30,,,,,,2.9411764705882355,,
2009Q1,100,1.4,,7.5,15,50,20,7.5,,,,,3.088803088803089,,
2009Q1,101,.9,5,15,50,30,0,0,0,0,0,0,2.73972602739726,,
2009Q1,102,-.4,40,35,15,10,,,,,,,3.1746031746031744,,
2009Q1,103,1,,10,35,45,10,,,,,,2.898550724637681,,
2009Q1,104,1.3,0,0,15,40,30,15,0,0,0,0,3.389830508474576,,
2009Q1,107,.887255536225127,7.51093178398574,16.4038428275461,30.1372885887714,27.8736470247082,13.8328440183491,3.67779816533682,.522493549683944,.0395326197109913,.00158733556911983,.000034086338507322,4.512951335438554,,
2009Q1,108,.5,,33,59,8,,,,,,,2.1579628830384117,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility
2009Q2,1,-.2,5,15,30,25,15,10,,,,,,,4.761904761904762
2009Q2,2,.4,2,4,18,22,20,14,10,8,2,,,,6.281407035175879
2009Q2,4,0,,,50,50,,,,,,,,,2.0
2009Q2,5,.5,,,20,35,35,10,,,,,,,3.389830508474576
2009Q2,7,-.7,,,,,,,,,,,,,1
2009Q2,8,.1,,15,30,40,15,,,,,,,,3.389830508474576
2009Q2,10,.3,9.13301578552411,10.9390404684466,16.4142065818502,19.3992703792284,18.0586870410852,13.2408911964345,7.6465303500436,3.47774925928249,1.24559251027089,.351282356482241,.078000865539174,.0157332058125848,7.02980172264526
2009Q2,14,-.3,,20,40,30,10,,,,,,,,3.3333333333333335
2009Q2,15,.5,,,10,35,35,10,10,,,,,,3.6363636363636362
2009Q2,16,0,1,10,26,32,22,5,3,1,0,0,0,0,4.310344827586207
2009Q2,19,.4,,,,,,,,,,,,,1
2009Q2,20,-.2,,20,45,25,10,,,,,,,,3.1746031746031744
2009Q2,22,-.1,,10,40,35,15,,,,,,,,3.1746031746031744
2009Q2,23,0,3,12,30,30,20,5,,,,,,,4.205214465937763
2009Q2,24,0,,,60,20,10,10,,,,,,,2.380952380952381
2009Q2,26,.4,5,10,10,30,30,10,5,,,,,,4.651162790697675
2009Q2,29,.6,,,,10,60,30,,,,,,,2.1739130434782608
2009Q2,31,.2,5,15,30,40,10,,,,,,,,3.508771929824561
2009Q2,32,-.2,6,21,27,22,15,7,2,,,,,,5.081300813008131
2009Q2,36,.4,,5,20,35,30,10,,,,,,,3.7735849056603774
2009Q2,38,-.5,,40,60,,,,,,,,,,1.9230769230769231
2009Q2,39,.4,,,10,50,30,10,,,,,,,2.7777777777777777
2009Q2,41,.2,,,,,,,,,,,,,1
2009Q2,42,-.3,,20,50,30,,,,,,,,,2.6315789473684212
